,source,tweets_text,bias,text
9001,@OANN,sen. murphy admits dems don't have the votes to pass assault weapons ban https://t.co/hiifngn3i1 #oan,-1.0,sen. murphy admits dems n't votes pass assault weapons ban
9002,@OANN,pfizer ceo criticized for misleading statements https://t.co/cjwv0vi68a,-1.0,pfizer ceo criticized misleading statements
9003,@OANN,mauna loa volcano erupts on big island in hawaii https://t.co/99qtlp3e7x #oan,-1.0,mauna loa volcano erupts big island hawaii
9004,@OANN,buffalo supermarket shooter pleads guilty https://t.co/bnuqlk4vqz #oan,-1.0,buffalo supermarket shooter pleads guilty
9005,@OANN,tonight on real america! rep. james comer gives us some information on the gop’s plan to investigate hunter biden.… https://t.co/uquf1oymky,-1.0,tonight real america ! rep. james comer gives us information gop ’ plan investigate hunter biden.…
9006,@OANN,mypillow founder mike lindell running for rnc chair https://t.co/fbgdtjdehk #oan,-1.0,mypillow founder mike lindell running rnc chair
9007,@OANN,tonight on real america! @dannewsmanball and sam paredes of @gunowners of america talk about the ineffectiveness of… https://t.co/3ewsfi1m3i,-1.0,tonight real america ! @ dannewsmanball sam paredes @ gunowners america talk ineffectiveness of…
9008,@OANN,alyssa milano mocked for trading in tesla for nazi-founded volkswagen https://t.co/o9ddwiaemr #oan,-1.0,alyssa milano mocked trading tesla nazi-founded volkswagen
9009,@OANN,"tonight on real america! chairwoman of the arizona gop, dr. @kelliwardaz , talks to dan about the current state of… https://t.co/vwvdjpf8qj",-1.0,"tonight real america ! chairwoman arizona gop , dr. @ kelliwardaz , talks dan current state of…"
9010,@OANN,trump: ariz. election was another “criminal voting operation” https://t.co/vbxoy1ado2 #oan,-1.0,trump : ariz. election another “ criminal voting operation ”
9011,@OANN,spacex docks at space station https://t.co/iegwaimp2w #oan,-1.0,spacex docks space station
9012,@OANN,world waits while trump weighs twitter return https://t.co/w46qcgwr25 #oan,-1.0,world waits trump weighs twitter return
9013,@OANN,maricopa county officials meet to vote on canvass of election https://t.co/nmnp9vti2j #oan,-1.0,maricopa county officials meet vote canvass election
9014,@OANN,senate to vote on 'respect for marriage' act today #oan https://t.co/m76vohlvkb,-1.0,senate vote 'respect marriage ' act today # oan
9015,@OANN,"bernie kerik, eddie gallagher support convicted officer ben darby #oan https://t.co/fnzzytlmi2",-1.0,"bernie kerik , eddie gallagher support convicted officer ben darby # oan"
9016,@OANN,"comer: gop will probe waste, fraud, and abuse https://t.co/wzcsl0hzjc",-1.0,"comer : gop probe waste , fraud , abuse"
9017,@OANN,fauci open-minded about covid lab leak theory https://t.co/mab9efkk6f,-1.0,fauci open-minded covid lab leak theory
9018,@OANN,early voting underway in ga. senate runoff election https://t.co/d4uza6ikzg #oan https://t.co/khcnugbeso,-1.0,early voting underway ga. senate runoff election
9019,@OANN,trump calls special counsel jack smith “political hitman” https://t.co/ijycxfqptv #oan,-1.0,trump calls special counsel jack smith “ political hitman ”
9020,@OANN,"#realamerica - dan ball w/ dr. peter mccullough, medical boards to revoke dr.'s licenses, 11/22/22 https://t.co/hgp9udpcbp  #oan",-1.0,"# realamerica - dan ball w/ dr. peter mccullough , medical boards revoke dr. 's licenses , 11/22/22"
9021,@OANN,#infocus --- balenciaga runs ad with kids holding teddy bears in bondage gear https://t.co/1fl9xokft4 #oan,-1.0,# infocus -- - balenciaga runs ad kids holding teddy bears bondage gear
9022,@OANN,#tipping point --- cnn panel confused after club q killer lawyers say he's non-binary https://t.co/fmemvwugla #oan,-1.0,# tipping point -- - cnn panel confused club q killer lawyers say 's non-binary
9023,@OANN,biden: the idea we still allow semi-automatic weapons to be purchased is sick https://t.co/tjqp6gelga,-1.0,biden : idea still allow semi-automatic weapons purchased sick
9024,@OANN,rep. donalds: house needs to reassert power over w.h. https://t.co/kuskxhnxhr,-1.0,rep. donalds : house needs reassert power w.h .
9025,@OANN,"nashville recording artist talks new song titled ""with you"" https://t.co/9nugwuceo3 #oan",-1.0,nashville recording artist talks new song titled `` ''
9026,@OANN,"nashville recording artist talks new song titled ""with you"" https://t.co/9nugwtu5zv #oan",-1.0,nashville recording artist talks new song titled `` ''
9027,@OANN,pa. school district votes unanimously to keep crt https://t.co/dhwcjldcia #oan,-1.0,pa. school district votes unanimously keep crt
9028,@OANN,has wokness cost disney? https://t.co/yua9qzsesh #oan @csinclairtv,-1.0,wokness cost disney ?
9029,@OANN,usa takes on england in world cup https://t.co/jpnsnsbnpc,-1.0,usa takes england world cup
9030,@OANN,musk teases releasing details on twitter censorship https://t.co/193g6xh08d,-1.0,musk teases releasing details twitter censorship
9031,@OANN,chicago receives more migrants from texas https://t.co/2t5ut3nwav #oan,-1.0,chicago receives migrants texas
9032,@OANN,'corn kid' donates 50k cans of corn for thanksgiving https://t.co/7uvl9hewwj #oan,-1.0,'corn kid ' donates 50k cans corn thanksgiving
9033,@OANN,biden: the idea we still allow semi-automatic weapons to be purchased is sick https://t.co/39tefk7g1s #oan,-1.0,biden : idea still allow semi-automatic weapons purchased sick
9034,@OANN,happy thanksgiving --- monica rodriguez shares top 5 dinner conversation starters https://t.co/wfdh9p8quu #oan,-1.0,happy thanksgiving -- - monica rodriguez shares top 5 dinner conversation starters
9035,@OANN,moscow police reveal new information regarding one victim's alleged stalker and the murder weapon https://t.co/ehrpdn2pcu #oan,-1.0,moscow police reveal new information regarding one victim 's alleged stalker murder weapon
9036,@OANN,thanksgiving: celebration or tragedy? #oan https://t.co/dcbkoly4vq,-1.0,thanksgiving : celebration tragedy ? # oan
9037,@OANN,sarah palin loses house race to dem. incumbent peltola https://t.co/nisxrlrbgh #oan,-1.0,sarah palin loses house race dem . incumbent peltola
9038,@OANN,thanksgiving by the numbers https://t.co/0hjxchf4bp #oan,-1.0,thanksgiving numbers
9039,@OANN,doj to question mike pence about jan. 6 https://t.co/p2pgugf6q0 #oan https://t.co/han8tocrpt,-1.0,doj question mike pence jan. 6
9040,@OANN,races for state offices collect higher vote totals than races for governor and senate #oan https://t.co/iuwpuknbs3,-1.0,races state offices collect higher vote totals races governor senate # oan
9041,@OANN,vaccinated americans made up 56% of covid deaths in august https://t.co/bhandqmk7v #oan,-1.0,vaccinated americans made 56 % covid deaths august
9042,@OANN,gaines: herschel walker will fight for women's sports #oan https://t.co/ybbmekyxv1,-1.0,gaines : herschel walker fight women 's sports # oan
9043,@OANN,despite the daily madness surrounding us we still have so much to be grateful for… we still live in the greatest co… https://t.co/aarpcpzpoh,-1.0,despite daily madness surrounding us still much grateful for… still live greatest co…
9044,@OANN,gop reps. accuse tiktok of providing 'false or misleading' information about data-sharing practices to congress https://t.co/ep8qe3bnvh #oan,-1.0,gop reps. accuse tiktok providing 'false misleading ' information data-sharing practices congress
9045,@OANN,alaska's tshibaka appears to blame mcconnell for loss to murkowski https://t.co/iqnamr5clw #oan,-1.0,alaska 's tshibaka appears blame mcconnell loss murkowski
9046,@OANN,click the link to see the latest results of the senate races https://t.co/acv1baq981 #oan https://t.co/qcbqjzldxp,-1.0,click link see latest results senate races
9047,@OANN,e.u. confirms cyberattack on parliament website https://t.co/rj4vafmz1n #oan,-1.0,e.u . confirms cyberattack parliament website
9048,@OANN,"#tippingpoint --- fifa president: ""i feel gay"" https://t.co/fyt2vigo4f #oan",-1.0,# tippingpoint -- - fifa president : `` feel gay ''
9049,@OANN,"#realamerica --- the democrats go by klaus schwab's playbook,  dan ball with marc morano https://t.co/pbghg0l3o4 #oan",-1.0,"# realamerica -- - democrats go klaus schwab 's playbook , dan ball marc morano"
9050,@OANN,#tippingpoint ---u.s.-funded military research goes to chinese institutions https://t.co/uxra5aqpvc #oan,-1.0,# tippingpoint -- -u.s.-funded military research goes chinese institutions
9051,@OANN,"#realamerica --- breaking media narratives on co shooting, dan ball with rep. lauren boebert https://t.co/uw6gjfckli #oan",-1.0,"# realamerica -- - breaking media narratives co shooting , dan ball rep. lauren boebert"
9052,@OANN,feds warn l.a. has become top fentanyl hub distribution for cartels https://t.co/w5kzo7chjr #oan,-1.0,feds warn l.a. become top fentanyl hub distribution cartels
9053,@OANN,"rnc, ariz. ag nom hamadeh files lawsuit over alleged mismanagement of elections in 2022 midterms https://t.co/bsdjp43v0d #oan",-1.0,"rnc , ariz. ag nom hamadeh files lawsuit alleged mismanagement elections 2022 midterms"
9054,@OANN,dhs: secy mayorkas has no plans to resign https://t.co/kk8woem02e #oan,-1.0,dhs : secy mayorkas plans resign
9055,@OANN,millions expected to attend macy’s thanksgiving day parade https://t.co/ajycphvors #oan,-1.0,millions expected attend macy ’ thanksgiving day parade
9056,@OANN,woman receives heart transplant from hiv donor https://t.co/j5zziqz1st #oan,-1.0,woman receives heart transplant hiv donor
9057,@OANN,ca appellate court says school districts can&amp;apos;t enforce their own vaccine mandates #oan https://t.co/m0wvyuk5is,-1.0,ca appellate court says school districts & amp ; apos ; enforce vaccine mandates # oan
9058,@OANN,moms for liberty sees major midterm success #oan https://t.co/26xr0voevj,-1.0,moms liberty sees major midterm success # oan
9059,@OANN,harris: we stand with philippines against intimidation on s. china sea https://t.co/3wcdhuxrcw #oan,-1.0,harris : stand philippines intimidation s. china sea
9060,@OANN,kim jong-un’s sister issues warning to biden admin https://t.co/c6o9x8nl6o #oan https://t.co/hea1c62q9z,-1.0,kim jong-un ’ sister issues warning biden admin
9061,@OANN,join oan’s newsletters to receive breaking news straight to your emails. https://t.co/hlea3xtsht https://t.co/h1w1ay8z77,-1.0,join oan ’ newsletters receive breaking news straight emails .
9062,@OANN,"6 killed, 4 injured in mass shooting at va. walmart https://t.co/enk4m1j1ys #oan",-1.0,"6 killed , 4 injured mass shooting va. walmart"
9063,@OANN,gop super pac targets warnock’s alleged property mismanagement https://t.co/muis8q6wlt #oan,-1.0,gop super pac targets warnock ’ alleged property mismanagement
9064,@OANN,"soccer star ronaldo, manchester united mutually part ways https://t.co/1rxqwupnps #oan",-1.0,"soccer star ronaldo , manchester united mutually part ways"
9065,@OANN,@elonmusk @stephenking let's put this to rest - mypillow is a great pillow and mike lindell is a great guy... use t… https://t.co/0datno6keq,-1.0,@ elonmusk @ stephenking let 's put rest - mypillow great pillow mike lindell great guy ... use t…
9066,@OANN,lott: pursuing death penalty deters murder #oan https://t.co/ecpnwne2qi,-1.0,lott : pursuing death penalty deters murder # oan
9067,@OANN,has wokeness cost disney? #oan https://t.co/yua9qzsesh,-1.0,wokeness cost disney ? # oan
9068,@OANN,driver in deadly mass. apple store crash pleads not guilty #oan  https://t.co/2kzhdwc4pj,-1.0,driver deadly mass . apple store crash pleads guilty # oan
9069,@OANN,disney goes woke and suddenly brings back former ceo bob iger #oan https://t.co/9zjdww1eq4,-1.0,disney goes woke suddenly brings back former ceo bob iger # oan
9070,@OANN,former ice-hsi agent on border disaster #oan https://t.co/mhwdaqalrk,-1.0,former ice-hsi agent border disaster # oan
9071,@OANN,"november 22, 1963: president kennedy is assassinated in dallas, texas https://t.co/iperjuyii8 #oan",-1.0,"november 22 , 1963 : president kennedy assassinated dallas , texas"
9072,@OANN,nasa’s orion makes closest lunar approach https://t.co/zjpk9qotzx #oan,-1.0,nasa ’ orion makes closest lunar approach
9073,@OANN,ga. mother arrested in the death of missing toddler https://t.co/vienctuouf #oan,-1.0,ga. mother arrested death missing toddler
9074,@OANN,reports: ftx probed by n.y. prosecutors for months before crash https://t.co/bvuwdcdzck #oan,-1.0,reports : ftx probed n.y. prosecutors months crash
9075,@OANN,florida businessman weighs in on hurricane ian recovery process #oan https://t.co/gf5bmbz2md,-1.0,florida businessman weighs hurricane ian recovery process # oan
9076,@OANN,rep. comer aims to hold biden admin. accountable for border crisis https://t.co/vbkhs9w87z #oan,-1.0,rep. comer aims hold biden admin . accountable border crisis
9077,@OANN,western soccer teams abandon woke agenda at world cup https://t.co/cbvo1x9rry #oan,-1.0,western soccer teams abandon woke agenda world cup
9078,@OANN,mclaughlin: what democrats did well &amp;apos;was to get joe biden off the ballot #oan https://t.co/kyfjlwwtak,-1.0,mclaughlin : democrats well & amp ; apos ; get joe biden ballot # oan
9079,@OANN,2024 cycle offers gop structural advantages 2022 cycle lacked #oan  https://t.co/rfwrrd1epq,-1.0,2024 cycle offers gop structural advantages 2022 cycle lacked # oan
9080,@OANN,"rep. mccarthy vows to start congressional sessions with prayer, pledge of allegiance https://t.co/cjbe7rfdne #oan",-1.0,"rep. mccarthy vows start congressional sessions prayer , pledge allegiance"
9081,@OANN,ore. gov. pardons 47k past convictions for simple marijuana possession https://t.co/5fa3yiknne #oan,-1.0,ore. gov . pardons 47k past convictions simple marijuana possession
9082,@OANN,#infocus --- broadway fires asl interpreter for being white: report https://t.co/9lkpwfwfs4 #oan,-1.0,# infocus -- - broadway fires asl interpreter white : report
9083,@OANN,"#realamerica -- doj launches another witchhunt against trump,  dan ball with boris epshteyn https://t.co/4bwvugd6dz #oan",-1.0,"# realamerica -- doj launches another witchhunt trump , dan ball boris epshteyn"
9084,@OANN,#tippingpoint --- balenciaga's latest campaign sexualizes children https://t.co/hne5heqq5b #oan,-1.0,# tippingpoint -- - balenciaga 's latest campaign sexualizes children
9085,@OANN,"#infocus --- rino tom emmer nominated as gop whip, senate advances redefinition of marriage https://t.co/0fh6fv7feh #oan",-1.0,"# infocus -- - rino tom emmer nominated gop whip , senate advances redefinition marriage"
9086,@OANN,#tippingpoint --- meet the new gop...same as the old https://t.co/dvhdsc1uuk #oan,-1.0,# tippingpoint -- - meet new gop ... old
9087,@OANN,"#realamerica --- the latest on maricopa county election fiasco, dan ball with mark finchem https://t.co/7c3gur5fcz #oan",-1.0,"# realamerica -- - latest maricopa county election fiasco , dan ball mark finchem"
9088,@OANN,dog found skinned nearby idaho murder site prior to killings https://t.co/cazd4oha4x #oan,-1.0,dog found skinned nearby idaho murder site prior killings
9089,@OANN,secy of state blinken attends usmnt's opening game of 2022 world cup in qatar https://t.co/6gxossjn8c #oan,-1.0,secy state blinken attends usmnt 's opening game 2022 world cup qatar
9090,@OANN,cbs news confirms the legitimacy of data found on a laptop reportedly belonging to hunter biden… https://t.co/kjnhkksk3w,-1.0,cbs news confirms legitimacy data found laptop reportedly belonging hunter biden…
9091,@OANN,"earthquake in indonesia kills 162, injures more https://t.co/ebtz4xyc0n #oan",-1.0,"earthquake indonesia kills 162 , injures"
9092,@OANN,paul ryan blames trump for underwhelming midterms https://t.co/vgreqecl2s #oan,-1.0,paul ryan blames trump underwhelming midterms
9093,@OANN,ftx scandal bigger than initially thought #oan https://t.co/2iid5ztef6,-1.0,ftx scandal bigger initially thought # oan
9094,@OANN,biden pardons turkeys ahead of thanksgiving day https://t.co/6t5x7pjzwi #oan,-1.0,biden pardons turkeys ahead thanksgiving day
9095,@OANN,"tonight on real america! 🇺🇸 dan ball 5pm pacific, 8pm eastern

#realamerica #oann #oan #oneamericanews #talkshow… https://t.co/ckyhtuhdt8",-1.0,"tonight real america ! 🇺🇸 dan ball 5pm pacific , 8pm eastern # realamerica # oann # oan # oneamericanews # talkshow…"
9096,@OANN,sen. cruz calls for house to impeach dhs secy mayorkas #oan https://t.co/b5s2xhlsyr,-1.0,sen. cruz calls house impeach dhs secy mayorkas # oan
9097,@OANN,atty memo: 62% of maricopa county election centers had voting machines problems on election day https://t.co/t5qvnnwptw #oan,-1.0,atty memo : 62 % maricopa county election centers voting machines problems election day
9098,@OANN,elon musk reinstates president trump's truth social account #oan https://t.co/2uhylh6k8s,-1.0,elon musk reinstates president trump 's truth social account # oan
9099,@OANN,okla. gov. stitt blasts biden energy policies #oan https://t.co/c1ugs6ux7k,-1.0,okla. gov . stitt blasts biden energy policies # oan
9100,@OANN,okla. gov. stitt blasts biden&amp;apos;s energy policies #oan  https://t.co/c1ugs6tzhm,-1.0,okla. gov . stitt blasts biden & amp ; apos ; energy policies # oan
9101,@OANN,pence: white house is focusing too much on vaccines https://t.co/xldyhqlwip #oan,-1.0,pence : white house focusing much vaccines
9102,@OANN,"5 killed, several injured in colo. nightclub shooting https://t.co/ordxmjglj3 #oan",-1.0,"5 killed , several injured colo. nightclub shooting"
9103,@OANN,bloomberg: trump doesn't want to use twitter due to its problems https://t.co/wkfrwd66ue #oan,-1.0,bloomberg : trump n't want use twitter due problems
9104,@OANN,#infocus --- the mitch mcconnell problem https://t.co/0n5ixdjr8t #oan,-1.0,# infocus -- - mitch mcconnell problem
9105,@OANN,"#realamerica-- patriot dedicates life to old glory, dan ball with joe burdick https://t.co/8vggzbvn52 #oan",-1.0,"# realamerica -- patriot dedicates life old glory , dan ball joe burdick"
9106,@OANN,#tippingpoint --- trump 2024: make america great again! https://t.co/uyymv8shfi #oan,-1.0,# tippingpoint -- - trump 2024 : make america great !
9107,@OANN,#infocus --- alex stein hilariously trolls another city council https://t.co/krmczumd9z #oan,-1.0,# infocus -- - alex stein hilariously trolls another city council
9108,@OANN,"#realamerica --- amnesty for 11 million illegals?, dan ball with marjorie taylor greene  https://t.co/hqwgtr7ynq #oan",-1.0,"# realamerica -- - amnesty 11 million illegals ? , dan ball marjorie taylor greene"
9109,@OANN,#tippingpoint --- xi jinping tears justin trudeau a new one https://t.co/2p8znoiqbx #oan,-1.0,# tippingpoint -- - xi jinping tears justin trudeau new one
9110,@OANN,"ag garland announces special counsel for j6, mar-a-lago probes https://t.co/5celnigbe0 #oan https://t.co/khqqtlperf",-1.0,"ag garland announces special counsel j6 , mar-a-lago probes"
9111,@OANN,l.a. county strongly recommends indoor mask-wearing again https://t.co/unhyaxd6lv #oan https://t.co/fbambvraar,-1.0,l.a. county strongly recommends indoor mask-wearing
9112,@OANN,midterms catch republicans off guard as democrats perfect the process of election engineering #oan https://t.co/e82c0uumyg,-1.0,midterms catch republicans guard democrats perfect process election engineering # oan
9113,@OANN,gop-led oversight cmte to investigate biden family business https://t.co/su8nmwgqli #oan,-1.0,gop-led oversight cmte investigate biden family business
9114,@OANN,join one america's @chanelrion and team oan this saturday and sunday at 2pm est/ 11am pst for an all new episode of… https://t.co/4z8apwbci7,-1.0,join one america 's @ chanelrion team oan saturday sunday 2pm est/ 11am pst new episode of…
9115,@OANN,"inflation is skyrocketing and hitting americans right in the pocketbook. #oann talks with leading economists, small… https://t.co/9oexmlwctu",-1.0,"inflation skyrocketing hitting americans right pocketbook . # oann talks leading economists , small…"
9116,@OANN,speaker pelosi retires from house democrat leadership #oan https://t.co/8ya9q7nkmf,-1.0,speaker pelosi retires house democrat leadership # oan
9117,@OANN,covid-19 boosters go unused this fall https://t.co/ankpmig8ka #oan,-1.0,covid-19 boosters go unused fall
9118,@OANN,biden admin. moves to shield saudi crown prince in lawsuit over killing of journalist jamal khashoggi https://t.co/aeqgoulpax #oan,-1.0,biden admin . moves shield saudi crown prince lawsuit killing journalist jamal khashoggi
9119,@OANN,nyc lawmakers frustrated over mayor adams response to migrant crisis #oan https://t.co/8q8emvmzt3,-1.0,nyc lawmakers frustrated mayor adams response migrant crisis # oan
9120,@OANN,maricopa county voter expresses frustration over voting struggles #oan https://t.co/pvat1zt5vl,-1.0,maricopa county voter expresses frustration voting struggles # oan
9121,@OANN,rep. taylor greene: stop funding ukraine after poland missile blast https://t.co/7mrly21nz0 #oan,-1.0,rep. taylor greene : stop funding ukraine poland missile blast
9122,@OANN,"#infocus --- chuck schumer touts great replacement that the left still calls a ""conspiracy theory"" https://t.co/mz69umrigu #oan",-1.0,# infocus -- - chuck schumer touts great replacement left still calls `` conspiracy theory ''
9123,@OANN,"#realamerica --- gov't fines doctor for promoting vitamins, dan ball with dr. eric nepute  https://t.co/cfdnh7n5pj #oan",-1.0,"# realamerica -- - gov't fines doctor promoting vitamins , dan ball dr. eric nepute"
9124,@OANN,"#tippingpoint --- woman trashes ""racist, trump-loving"" dad at his funeral https://t.co/aip3co4tyb #oan",-1.0,"# tippingpoint -- - woman trashes `` racist , trump-loving '' dad funeral"
9125,@OANN,texas ag paxton endorses trump's 2024 white house bid https://t.co/qsdkqm2v1r #oan,-1.0,texas ag paxton endorses trump 's 2024 white house bid
9126,@OANN,sen. johnson pressures fbi’s wray to explain who falsely https://t.co/7px2onpkf0 #oan,-1.0,sen. johnson pressures fbi ’ wray explain falsely
9127,@OANN,republicans gain ground in n.y. after flipping house seats #oan https://t.co/y882hbnbfy,-1.0,republicans gain ground n.y. flipping house seats # oan
9128,@OANN,biden admin. releases guidelines to ease student debt https://t.co/6kjjtmrr81 #oan,-1.0,biden admin . releases guidelines ease student debt
9129,@OANN,gop lawmakers to probe biden over family's foreign business dealings https://t.co/wbdt1mibfh #oan,-1.0,gop lawmakers probe biden family 's foreign business dealings
9130,@OANN,biden’s war on oil is a war on life as we know it – all in pursuit of green new deal fantasies. with oil at histori… https://t.co/0paanyicge,-1.0,biden ’ war oil war life know – pursuit green new deal fantasies . oil histori…
9131,@OANN,"the georgia senate race is going into overtime and football legend, hershel walker knows a thing or two about how t… https://t.co/tsj0xgjdtm",-1.0,"georgia senate race going overtime football legend , hershel walker knows thing two t…"
9132,@OANN,kari lake assembles legal team to explore ariz. voting issues https://t.co/usitccauxv #oan,-1.0,kari lake assembles legal team explore ariz. voting issues
9133,@OANN,rep. good: votes against mccarthy are votes against status quo #oan https://t.co/rz25lyg8pj,-1.0,rep. good : votes mccarthy votes status quo # oan
9134,@OANN,"maricopa county, ariz. releases latest election results #oan  https://t.co/ohorotsxrx",-1.0,"maricopa county , ariz. releases latest election results # oan"
9135,@OANN,gop governors gather post-midterm for annual meeting #oan  https://t.co/pybexdfgvm,-1.0,gop governors gather post-midterm annual meeting # oan
9136,@OANN,idaho police search for suspect in murders of 4 college students https://t.co/8josjawl7y #oan,-1.0,idaho police search suspect murders 4 college students
9137,@OANN,pence: there are better options than trump in 2024 https://t.co/jcr5p9jjph #oan,-1.0,pence : better options trump 2024
9138,@OANN,waukesha christmas parade killer receives life sentence https://t.co/6ss08rvaai #oan,-1.0,waukesha christmas parade killer receives life sentence
9139,@OANN,speaker pelosi retires from democrat leadership but will continue representing san francisco in congress https://t.co/jkvajc4jse #oan,-1.0,speaker pelosi retires democrat leadership continue representing san francisco congress
9140,@OANN,#infocus --- what really happened in arizona and nevada? https://t.co/5oht45wiza #oan,-1.0,# infocus -- - really happened arizona nevada ?
9141,@OANN,"#realamerica --- combatting the trans agenda on our children, dan ball with oli london  https://t.co/q5gdn9cjcu #oan",-1.0,"# realamerica -- - combatting trans agenda children , dan ball oli london"
9142,@OANN,interviewer on hunter biden: 'that was so stressful' https://t.co/salj8rmpia #oan,-1.0,interviewer hunter biden : 'that stressful '
9143,@OANN,target reports $400m loss in profits amid rampant crime https://t.co/tiqqpl3fya #oan,-1.0,target reports $ 400m loss profits amid rampant crime
9144,@OANN,fed judge blocks biden admin. from enforcing title 42 https://t.co/b0mz1laaui #oan,-1.0,fed judge blocks biden admin . enforcing title 42
9145,@OANN,russia prohibits 100 canadians from entering the country https://t.co/di2cnlkezk #oan,-1.0,russia prohibits 100 canadians entering country
9146,@OANN,melania trump: i support my husband's white house bid https://t.co/5dmx4oqovd #oan,-1.0,melania trump : support husband 's white house bid
9147,@OANN,wray evades questions about fbi's role in jan. 6th protests https://t.co/rva76humrh #oan,-1.0,wray evades questions fbi 's role jan. 6th protests
9148,@OANN,musk gives twitter employees ultimatum https://t.co/ufqpgzz8fv #oan,-1.0,musk gives twitter employees ultimatum
9149,@OANN,judge orders trump nat'l security adviser michael flynn to testify before grand jury https://t.co/qkd6uh0gon #oan,-1.0,judge orders trump nat ' l security adviser michael flynn testify grand jury
9150,@OANN,donald trump announces 2024 presidential run https://t.co/qeejy3y1ek #oan,-1.0,donald trump announces 2024 presidential run
9151,@OANN,trump announces he is running for president in 2024 #oan https://t.co/q8b2l6a0vj,-1.0,trump announces running president 2024 # oan
9152,@OANN,"trump launches 2024 presidential campaign ""in order to make america great and glorious again, i'm tonight announcin… https://t.co/o6yq8gvlwh",-1.0,"trump launches 2024 presidential campaign `` order make america great glorious , 'm tonight announcin…"
9153,@OANN,blake masters concedes his race for ariz. senate https://t.co/lwyn0psybp #oan,-1.0,blake masters concedes race ariz. senate
9154,@OANN,nbc news suspends journalist who questioned paul pelosi attack https://t.co/2rglrs4mgp #oan,-1.0,nbc news suspends journalist questioned paul pelosi attack
9155,@OANN,trump to address expectations of 2024 presidential bid https://t.co/1xh13yim8e #oan,-1.0,trump address expectations 2024 presidential bid
9156,@OANN,jeff bezos claims he will give away his wealth during lifetime https://t.co/ryavqkmcsq #oan,-1.0,jeff bezos claims give away wealth lifetime
9157,@OANN,republicans nominate kevin mccarthy as house speaker https://t.co/z6j4pacrzw #oan,-1.0,republicans nominate kevin mccarthy house speaker
9158,@OANN,google to pay 40 states combined $391.5 million for data privacy violations https://t.co/xdxhwuoz0u #oan,-1.0,google pay 40 states combined $ 391.5 million data privacy violations
9159,@OANN,abbott declares invasion at southern border #oan https://t.co/hzl3ilsqoy,-1.0,abbott declares invasion southern border # oan
9160,@OANN,"one-on-one with eddy gifford, wealth advisor with tactive #oan  https://t.co/tedm0myekj",-1.0,"one-on-one eddy gifford , wealth advisor tactive # oan"
9161,@OANN,biggs: &amp;apos;there will be challenger&amp;apos; to mccarthy for speaker tuesday #oan https://t.co/ybfeygw2ax,-1.0,biggs : & amp ; apos ; challenger & amp ; apos ; mccarthy speaker tuesday # oan
9162,@OANN,rep. higgins on pres. trump being elected house speaker #oan https://t.co/srg5lrypwc,-1.0,rep. higgins pres . trump elected house speaker # oan
9163,@OANN,meadows: gop leadership elections should be delayed in interest of american people #oan https://t.co/ynvldcsxxz,-1.0,meadows : gop leadership elections delayed interest american people # oan
9164,@OANN,gov. desantis: media claims about trump rift “just noise” https://t.co/skeofuupvz #oan,-1.0,gov . desantis : media claims trump rift “ noise ”
9165,@OANN,walmart to pay $3.1b in opioid lawsuits https://t.co/szritnueiy #oan,-1.0,walmart pay $ 3.1b opioid lawsuits
9166,@OANN,"maricopa county, ariz. releases latest election results #oan https://t.co/evlutbydmg",-1.0,"maricopa county , ariz. releases latest election results # oan"
9167,@OANN,sen. cruz: no excuse for mcconnell to abandon masters https://t.co/xsgoqwxfly #oan,-1.0,sen. cruz : excuse mcconnell abandon masters
9168,@OANN,laxalt concedes to democrat incumbent in nevada senate race https://t.co/w4rnqwqinh #oan,-1.0,laxalt concedes democrat incumbent nevada senate race
9169,@OANN,trump to announce 2024 presidential bid today https://t.co/cndrtdun4i #oan,-1.0,trump announce 2024 presidential bid today
9170,@OANN,#infocus --- biden suggests republicans making inflation worse https://t.co/garm0bpas1 #oan,-1.0,# infocus -- - biden suggests republicans making inflation worse
9171,@OANN,"#realamerica -- true the vote founders released from jail,  dan ball with ivory hecker  https://t.co/udbwuqgkpq #oan",-1.0,"# realamerica -- true vote founders released jail , dan ball ivory hecker"
9172,@OANN,#tippingpoint --- judge rejects biden's attempt to block deposition of fbi official elvis chan https://t.co/syhdiavuql #oan,-1.0,# tippingpoint -- - judge rejects biden 's attempt block deposition fbi official elvis chan
9173,@OANN,"#realamerica --- america-first gop vs. the establishment rinos,  dan ball with alex bruesewitz https://t.co/ukhvufgvmk #oan",-1.0,"# realamerica -- - america-first gop vs. establishment rinos , dan ball alex bruesewitz"
9174,@OANN,#infocus --- how the left weaponizes loneliness in children https://t.co/tk7ggfqdko #oan,-1.0,# infocus -- - left weaponizes loneliness children
9175,@OANN,"#tippingpoint --- montana voters reject ""born alive"" abortion referendum https://t.co/hmlodaqdqz #oan",-1.0,# tippingpoint -- - montana voters reject `` born alive '' abortion referendum
9176,@OANN,j.d. vance: blaming trump for red ripple is counterproductive https://t.co/dsfrw3jg06 #oan,-1.0,j.d . vance : blaming trump red ripple counterproductive
9177,@OANN,rep. biggs considering run for house speaker https://t.co/ywib0yjaax #oan,-1.0,rep. biggs considering run house speaker
9178,@OANN,rebuild california leader gives house race update https://t.co/t7ycwzlffk #oan,-1.0,rebuild california leader gives house race update
